A,B,C,D,E,F,G,H,I,J,K
3.67563723246302,3.83119149077705,3.28394204629303,2.64674561074499,2.52356632789678,3.25355155737261,3.5689301424088,4.06645711714063,3.476645255548,3.21539705349872,3.27754011891603
3.3906610691906,3.56991129963477,2.57723677653469,2.57412593701789,1.57448072740703,3.28140046984891,3.37138397419581,3.62515782463448,3.41762378273777,3.43420067886671,3.42952676411285
3.19897017761941,3.46112846142491,2.83467053276524,4.08920929818689,3.07796341128783,3.33939238897215,3.46334185989436,3.69144708390105,3.07022529532945,3.38319138533986,3.33610511124968
3.20706284918613,3.4802213989618,2.93959816144561,3.19897017761941,2.64236054126041,2.59352969783741,2.77809903531418,3.29280157362264,3.53493701475008,3.48087390848773,3.78134986745577
3.19486658049473,3.39822919740408,3.44408508299339,4.15595782433481,3.36726410514816,3.22276582690053,3.25778521731737,3.66409465843729,3.46938668463159,3.16731547213391,3.41750778841135
3.05879163202126,3.39445270106925,3.63216512422953,4.15595782433481,3.42543083488418,2.89411911772005,3.04291600807049,3.50000004299515,3.65193594476548,3.77359175920247,4.1764041779304
3.10171977313824,3.50000004299515,2.93211937096558,3.53118288739794,2.84833114742219,3.72778700395956,3.7501977795562502,3.80473914987203,3.20349411579775,3.22662942531117,3.4803199074538
3.25388802627658,3.46436947929323,3.40599504415779,2.62709113206593,2.68476398987012,2.78778607244043,2.99645869185475,3.1561728976462202,3.35250562634722,3.32831795516721,3.31277247725038
3.45333399665333,3.60516011475783,3.55726268589423,2.88370031108923,2.54312566661717,2.49177379358459,2.50870485316509,3.29280157362264,3.26428973969395,3.52765930626899,3.57007688451607
3.0771966677819,3.40197313735174,3.30316381766865,2.75801913711439,2.58701255875952,3.21445372313478,3.23480132519015,3.01980058523747,3.25239052363731,3.18394119970331,3.32801243683575
3.32763670908227,3.41301511389215,3.13905865686504,4.22612225147833,3.383058366717,2.56218740275843,2.59323547221385,3.39824247715527,2.98463565321363,3.01991466211945,3.26197235068098
3.36727725880603,3.49551503520961,3.32288748381562,2.53118661172753,2.58701255875952,2.93789791317294,3.15669779725554,3.35518477840816,3.23600011809872,3.3483218864501,3.42191690604007
3.05879163202126,3.36705568814036,3.15093978179291,2.33561329445288,2.63487259896907,3.44502593533511,3.52282536264163,3.63682613815259,3.10938791354595,3.44102219658866,3.40968245322945
3.69950071195656,3.7927717813629,3.59163158264173,2.97206335263016,2.2926853966672,3.07457478303108,3.53650505754585,3.78518704381457,3.1488964111745,3.3511058338573,3.46866029753173
3.30477383678752,3.5811598414812,3.47910212335324,3.21484140100927,2.93019888107895,2.4063457725299,2.84421749177476,3.04300280014291,3.8285610511077,3.74205214951592,3.89240752676581
3.51142066204067,3.69831809093095,2.80682173127218,2.50748300599861,2.59948103698405,3.0005741745754,3.14854945219304,3.40210289674579,3.37430274726112,3.21917354827411,3.44539799551218
3.30796328272603,3.56991129963477,2.42719034931809,4.1757283226057504,3.29267422664118,3.05835139496515,3.17949855944511,3.70313284128401,3.44941560851803,3.25868206322698,1.97960540403192
3.70377950959771,3.90560596858554,3.31492667326474,4.08920929818689,3.32390883822625,3.3159550104807902,3.33600594855291,3.61316733945853,3.46200473273813,3.39463757944262,3.56220901683622
3.15607737525664,2.80840464258183,3.22499036875147,2.29264624699,2.00396735021975,3.09299784079968,3.3476018736365,3.82031610608827,3.86732665129967,3.85556141854407,3.93816501597216
3.16352685577431,3.35476351900129,3.27228244022754,2.8241148553755,2.49220726337905,2.66564110736198,2.71595152840489,3.48845370422543,3.30887184848004,3.37143533231751,3.40628508767069
3.21500747597044,3.31565061686901,3.00624204975386,2.76685249698093,2.75315072581291,3.17609262323839,3.32023147260703,3.72272435876385,3.32277045150378,3.17570788956981,3.34796821217093
3.14388586462828,3.58484553055519,3.27228244022754,2.78118686822506,2.57417551121746,3.761806089043,3.7501977795562502,3.69537737720691,3.17609502301126,3.29647060304052,3.32801243683575
2.80912371916514,3.37107696060345,2.7367483142681,2.86782360527167,2.54684151748901,3.51126711386892,3.5689301424088,3.72664283152122,3.50000004299515,3.34411221563314,3.50000004299515
3.39847076828069,3.75311885052231,2.91227511114263,2.61897333398021,2.68811760345486,3.09021389593167,3.13263332866009,3.53127599045904,3.36198151457348,3.34411221563314,3.51175066024803
3.32458901735789,3.3442474045226,3.14701541131431,2.54305852620151,2.55870305249354,2.91760014108593,3.3090087737698,3.52345806859405,3.35884580191336,3.38319138533986,3.30422870783477
3.25027390658573,3.616680536405,2.97906055041608,3.76975622935555,3.27746392407945,3.44502593533511,3.38304358263556,3.21909386127109,3.51122274491637,3.66038210956913,3.59359901218966
3.28064016961558,3.60864844217722,3.26832529000947,2.92610402802286,2.69474812743384,2.80964186817644,2.90592292328483,3.14836515385609,3.29084875340959,3.00478094759054,3.24582572476303
3.31635570379452,3.37506134016529,3.23690442262071,2.72720539149764,2.13648845368705,2.35561628636952,2.52282923310477,3.49603787709653,3.77406109318942,3.84008873251165,3.82029532231249
3.45710721217899,3.74133494474675,2.99051511022797,3.96473282514115,3.19948504920892,2.60177731191917,3.04709194193599,3.29280157362264,3.23180400636323,3.37143533231751,3.35185164468035
2.03566028947486,2.65579554920127,2.86589063533104,2.80585362404984,2.47672403861121,3.3471896236027,3.43023674420411,3.94921911999354,3.73879464055459,3.65627850952621,3.9915389971553
3.0316394301029,2.9955637871095,3.19780271956818,3.35181966565805,2.73554189509211,3.10933684371937,3.15264273459398,3.36306472396834,3.8285610511077,3.77359175920247,3.77361167685512
3.47260619250265,3.60864844217722,2.54953365945498,3.94969082042897,3.04692922414375,3.16330124365544,3.19970192865193,3.67594517381995,3.40365813081678,3.2077440950477,3.21515692623416
3.29287461949892,3.32687331586504,3.42372380586881,4.10554832141057,3.29680645818085,3.86227105145046,3.81685042773531,3.36306472396834,3.07810523270418,3.22291748670233,3.16068159895516
2.62100938299048,3.05165082977591,3.57232643009417,2.93012529075703,2.59948103698405,3.34330850479042,3.49779736171581,3.97271661210442,3.37430274726112,3.39463757944262,3.57007688451607
4.11678325025077,4.23873713221968,3.3682064959957,3.7428840846071,3.04252011241564,3.0190575449258,3.24215675291642,3.83210201592855,3.92992975731013,4.03453836109535,4.12525165599499
3.79208934516632,4.1280388356878,3.82235807854154,4.05904781251797,3.5041020276423,3.18291413680953,3.33972925377137,3.61316733945853,3.30887184848004,3.25001322825171,3.42952676411285
3.0861147200637,3.51891702727023,3.22499036875147,2.93805780910132,2.87520319218024,2.9339135428863,3.00455494578521,3.01178262813361,3.25639326361009,3.27716545815398,3.27754011891603
3.75208418578343,4.17449623646295,3.10424082226448,3.55839591200312,3.02287913571055,3.08600422901661,3.07816195455329,3.04675212221066,3.46938668463159,3.35524857730007,3.36704716496141
2.95763093843977,3.27266337497113,3.2877600423028,2.62709113206593,2.23410340196394,3.09714058052371,3.19158404502471,3.71877020898596,3.42308667686255,3.27716545815398,3.19157775865108
3.23425556730085,3.54650054415385,2.92010042563061,3.55079318980889,2.89431941760678,2.46492581239956,2.77809903531418,3.53895566357999,3.35250562634722,3.39838690640131,3.35951586087221
3.10847934845318,3.28012993547453,2.77552127213362,2.58178077808373,2.19119077183486,2.36312993197436,2.77030883496323,3.76184480839902,3.38628404038511,3.23030990647914,3.35185164468035
3.43711845658969,3.4723677602606,4.00624163198544,3.6106983231442,3.35520944816114,3.26955120369848,3.35940268136723,3.71877020898596,3.68731398105988,3.6835764929698,3.72239815698439
3.23047359114517,3.39445270106925,3.29947943277123,3.52715228393411,3.13288123099097,2.42547440570375,2.89129887843757,3.42561288173686,3.57499252025786,3.66038210956913,3.95455543174057
3.2228093773718,3.46112846142491,3.6632734854776,4.35181958058731,3.59536175200463,2.86696696587229,2.87923440796806,3.10923165383751,3.35250562634722,3.28853081597887,3.50364959720937
3.42596165758559,3.57744260547825,3.26030114997523,2.66185288051432,2.34796761680785,2.53896828240919,2.71595152840489,3.03922082765227,3.27204519987917,3.39085560193216,3.4141713236998
3.18373022369265,3.12097722758035,3.08039708995588,2.98105525798551,2.48051221749687,2.7147261315038,2.94178972206191,3.33961700747002,3.3295564378248,3.25001322825171,3.13597575113172
3.30796328272603,3.49551503520961,3.3682064959957,2.78118686822506,2.57417551121746,2.89411911772005,3.06240353271058,3.42195674407684,3.34281836285198,3.26549466130693,3.34009559230035
3.2228093773718,3.36705568814036,4.02578373934616,3.58577647480467,3.30089974260632,2.7404694554867,2.88228209049435,3.33579621187162,3.34281836285198,3.41785433795236,3.28960462377932
3.35127760900219,3.4056850774414,3.88910660284711,4.1989700056389,3.39041379687048,2.72130642859135,2.92560300491239,3.2106442920422,3.38033470990845,3.28207278994074,3.59359901218966
3.51538082078989,3.74558028112855,3.36023756930301,4.2106653005276,3.44516129460797,2.78778607244043,2.91021580656309,3.30464353014463,3.5307205310739,3.17153195267016,3.4725817181469
3.02355931392538,3.23327438340397,3.70156209432918,2.8241148553755,2.76169444713327,2.52328469624403,2.82903678607106,3.65621471061566,3.30532656943919,3.34411221563314,3.21867349736686
3.62100692034471,4.0267286397442,4.24062758497108,3.61485428242088,3.34354984028281,2.7404694554867,2.93377177140389,3.26959502532517,3.98834396297655,3.94898310075321,4.33610501979429
3.28064016961558,3.33996860831402,3.52271342267894,4.10152083217753,3.36304762231618,3.03042288864504,3.20695241660644,3.46105459471796,3.31587674672438,3.31192754648623,3.59800813052746
3.32049187107224,3.49551503520961,3.40236076063275,2.69747042793615,1.93406674830659,2.67300213950144,2.75835509197626,3.03540563107754,3.29084875340959,3.36341736325468,3.42191690604007
3.10847934845318,3.18690567614278,3.40236076063275,2.93410966085527,3.11699810528942,2.50000434244539,2.69543002048886,3.55853943280426,3.58257864190127,3.60914449526291,3.8005716477752
3.81903097180524,3.87030772750138,3.39869580770524,2.62709113206593,2.76450540772965,3.1289323771329,3.16390284103469,3.05415503656985,3.43645063472654,3.30426783696967,3.34404974072779
3.34353942109547,3.44455032751253,3.43061751188848,1.9097011318694599,2.4217513111682,2.66564110736198,2.9724584670391,3.42195674407684,3.16443542111347,3.23757859809376,3.272928101371
3.24540781417092,3.46112846142491,3.06875312531304,2.86782360527167,2.06275567182862,2.32824507445004,2.70237882483437,2.93689621670878,3.43381053927218,3.48801874817563,3.27754011891603
3.18373022369265,3.41663425444739,2.74511642707155,3.94969082042897,2.99577679463458,3.18740300479975,3.20695241660644,3.41026145253956,3.24835054838636,3.35935217615541,3.51530319048876
3.20706284918613,3.4723677602606,3.31134114803577,2.30884278940166,2.49586332691847,2.6943650076747,2.70007488816589,3.33194150347197,3.56335893844201,3.50780779299682,3.56616076764388
3.26572238847017,3.32017455653625,3.26030114997523,3.66554698532912,2.67108441317356,2.14770357155853,2.50146658566335,3.24191381396043,3.25239052363731,3.30426783696967,3.4803199074538
3.55069851089879,3.7067150228161,3.65519335584406,2.91381188976508,1.66428139235793,3.18740300479975,3.22663254175922,3.1251028709616002,3.02785288169131,3.01991466211945,3.31976609503643
3.30048447583239,3.45291849338155,3.65925221192738,2.86317871748476,2.33610950119068,2.78214583545522,3.05532524625559,3.89060363622875,3.3712550552742,3.36744485104077,3.44122205594239
3.36356531894004,3.46112846142491,2.32682337260417,4.04237128123877,2.42543689594557,3.61864254446941,3.80431322218003,4.11723950906697,3.38628404038511,3.23395945891103,3.51970337404409
3.86836559721938,4.06400092903681,2.94381463481681,3.09335232291893,2.83662443625746,3.70125695839745,3.80066366742326,4.05083899169809,3.60098370217112,3.58228864885527,3.77361167685512
3.31635570379452,3.41663425444739,3.51433449264502,2.87012755175654,2.7385267286021,3.25736955307485,3.34394573642546,3.29280157362264,3.44427597017867,3.3511058338573,3.42191690604007
3.74439735760728,4.06804090677894,2.63216746352848,3.63505766623564,3.07796341128783,2.97220205986783,3.17565181951734,3.74621926403817,3.35250562634722,3.0542188353872,3.25719108162846
3.95763041585363,4.05580645054593,3.83869710126061,3.33560412808238,2.72339308997945,2.38279050613314,2.72694683338559,3.58993007940161,3.41762378273777,3.0677493323983702,3.35185164468035
4.00480949251825,4.17763195028793,2.80682173127218,3.54305500002392,2.56228852514394,2.53497480915917,2.67877024805229,3.05902112459339,3.21107828440124,3.0677493323983702,3.16466597617929
3.08256944410746,3.25210122834466,3.20990725491385,3.19136032359963,2.29681741766315,2.21025356943066,2.49410563475325,3.38701977672708,3.1447944298866,3.2077440950477,3.37931618217972
3.69517933852224,3.93716393323166,4.5,4.19572495085191,3.69144373858116,3.50754380779238,3.45529914157901,3.2892562947142,3.54324912320224,3.64865303217617,3.80467956084413
3.01532601165493,3.45291849338155,3.86588983800008,3.51535147370939,3.00068411923415,3.42932305466873,3.50509659900709,3.85164657071432,3.40365813081678,3.45762145421459,3.37931618217972
3.22665839080797,3.3442474045226,3.28009018738572,3.35559288063094,2.06696471985493,3.33544063924745,3.33972925377137,3.83210201592855,3.76550930858302,3.64865303217617,3.76969025556651
3.33566085038334,3.61325638386469,3.49413111052084,2.99160541784528,2.46849350873619,2.51127119592638,2.87923440796806,3.74993226289434,3.18791649608889,3.39463757944262,3.52319170125785
3.18793989264126,3.27014572019273,3.33965104674152,3.64674342333921,3.15281184977158,3.36683062651839,3.51582046235473,3.859377873506,3.38628404038511,3.53950857705426,3.43700557265748
3.16352685577431,3.40936556005286,3.20187516595431,4.13649038703614,3.3361003557427,2.61448912289718,2.95739475601896,3.1797048765888,3.35250562634722,3.51547765060938,3.71071239952144
3.39414939589133,3.54650054415385,3.36023756930301,2.77264314242111,2.59536452335744,3.45297242985064,3.52628589413303,4.00785315346263,3.41486634900363,3.46086650824472,3.73055671471674
3.42596165758559,3.56224708159407,3.60097160769691,3.3162989814958,2.91461718328362,2.1597668941738,3.09430150853504,2.33195082575795,3.3017521108476,3.25001322825171,3.15666032889533
3.17947935022288,3.2922958360162,3.60327556231856,2.90541949016123,2.72950997166971,2.75279061354217,2.92146027162357,3.57025230186779,3.38628404038511,3.41785433795236,3.23076198838401
3.24172212699513,3.39064307717223,2.70521332004744,3.56633058202475,2.81968608910673,3.42932305466873,3.60200659674322,4.12499871866629,3.59371500653491,3.57819536292826,3.73431221824819
3.30477383678752,3.57744260547825,3.23314892137651,2.42936154187964,1.69162345336683,2.7147261315038,2.91021580656309,3.06263524108587,3.1406533350379,3.3088798548637,3.31698214780194
3.64845567943348,3.90560596858554,2.96330214176388,2.53118661172753,2.67454491405492,3.39054489232261,3.55624911255109,3.84377513703538,3.59736456100284,3.47673774021315,3.67179433672146
3.78508444396858,3.99934807352692,3.28394204629303,2.32767384806163,2.15625693642295,3.30417110960285,3.44294870631523,3.96871386974236,3.3123884205206102,3.3398613402396,3.38651459558925
3.48050920336322,3.96044472795272,2.32682337260417,3.75503297341453,1.75328466750678,2.88971001332139,2.96874123903261,3.51167416423744,3.20349411579775,3.503921463731,3.58614952551904
3.09311961235945,3.29706834842035,3.18233307437175,2.99678591970711,2.80462241424243,3.0538195923383,3.21124530971822,3.63297142851029,3.23180400636323,3.37538948096489,3.35951586087221
3.2851290389927,3.23873727542035,3.22499036875147,2.44918960134944,2.40986957374553,3.80427910697968,3.85566759898194,3.76184480839902,2.35251410633931,3.05146140516573,3.21515692623416
3.07357753127041,3.52316790365222,2.79516217704232,2.59798909725873,2.32391851180611,3.10933684371937,3.129206928192,3.26585431116711,3.21504044812893,3.12037948258151,3.53093947789055
3.30048447583239,3.20780358332233,3.33113519945395,3.03926952348199,2.61949790862389,3.50000004299515,3.69073315159038,4.05865772507128,3.09402817737157,3.27716545815398,3.464703145957
3.56264684124907,3.18995336666534,3.69416966993953,3.03141589637748,2.85973056250805,3.42546834568925,3.56263591024099,4.05476595352105,3.66457085594524,3.67180272977662,3.62079601600165
3.68729082696319,3.82349227368309,3.24062772693047,3.32444733090121,2.7473600835134,3.73099214361188,3.89129816915041,4.21098528735169,3.45449513277979,3.47256180049764,3.38293030288491
3.33566085038334,3.50296452137002,3.61684836787235,2.80850985478328,2.66407957636162,3.38632840933111,3.51582046235473,3.89837803284136,3.41762378273777,3.23030990647914,2.95776109381033
2.48051390656917,2.86263302989943,3.31492667326474,2.72720539149764,2.03510721547794,2.66933721873944,2.87462240408428,3.47659198571924,3.27587160556496,3.38319138533986,3.51175066024803
3.0861147200637,3.20193465422769,3.28009018738572,3.76685123888103,3.12071533750764,3.49562974806175,3.53650505754585,3.80473914987203,3.23180400636323,3.46515587031163,3.66432777272484
3.10511271182077,3.50737363941398,3.14305525588187,3.55079318980889,2.16747857535976,3.07746046720183,3.13263332866009,3.18787365865757,3.25239052363731,3.07040557217714,3.37076440012066
3.34742574953439,3.71039550627274,3.11214382528173,3.61897084813515,3.11324878153609,2.66564110736198,2.71595152840489,3.24586556278553,3.3395406544529598,3.24295137830368,3.60955151912532
3.19486658049473,3.42555231641056,2.57966977130021,3.73354405897667,3.06272346678147,3.17609262323839,3.19970192865193,3.57801106443098,3.60098370217112,3.52765930626899,3.58614952551904
3.13293011912875,3.3505875799932,3.39869580770524,2.19574258134791,2.25361382869327,1.87168949271133,2.33973824765816,3.03155662150479,3.38331956242918,3.30116572187726,3.24582572476303
3.17230077198292,3.25733375204004,3.81536445781766,3.45698787082408,2.9686246075726,2.75279061354217,3.06240353271058,3.5429437027145,3.24427263858924,3.18800005273272,3.38651459558925
3.2228093773718,3.56991129963477,3.27228244022754,2.68357193403915,1.61185845861179,3.17951677316222,3.17177070260996,3.2497816777283,3.24015607509303,3.05146140516573,3.34404974072779
3.44103457299732,3.64421157969681,3.99891159345392,3.09745591806847,3.36304762231618,2.99190535186747,3.14441722273623,3.72664283152122,3.40648741995952,3.32390883822625,3.4141713236998
3.42917866755944,3.57744260547825,3.21330461894636,2.83670392769567,2.4021943031176,3.58956473678979,3.59910160646547,3.77343930162672,3.59003452327871,3.55885282133564,3.72676845248998
3.19897017761941,3.06804122107375,3.06480137972854,3.91794741939539,3.02287913571055,2.98838878550433,2.97614414831849,3.19500801411991,3.41486634900363,3.3398613402396,3.272928101371
3.48827096686089,3.59332574690789,3.26832529000947,2.45699311208583,2.59948103698405,3.22991066308433,3.30097668252946,3.77343930162672,3.78950958364881,3.67968726299938,3.94149295923327
3.27724280489937,3.37506134016529,2.99891202556526,2.61897333398021,2.35160784880494,3.05077190404714,3.23073613933492,3.8008108314873,3.78125950866674,3.65213576486155,3.92459220915529
3.25388802627658,3.51173844398104,2.97125281638977,3.03926952348199,3.00068411923415,3.11332732167252,3.18784333180916,3.65222046406002,3.62208717824578,3.4142700450842,3.38293030288491
3.00053112352492,3.40197313735174,3.59632670324096,3.68357008784852,3.17623260916313,2.54292536936432,2.68836822436844,3.23470876810249,3.27966459247114,3.27386282446113,3.38651459558925
3.87127058775698,4.0306908063731,3.24484420857414,3.19136032359963,2.82702641915519,3.30417110960285,3.38304358263556,3.99612780089405,3.31587674672438,3.42140929113995,3.44539799551218
3.10511271182077,3.40197313735174,3.27228244022754,2.5700180826987,2.2926853966672,2.86227186218034,3.02361088601255,3.72664283152122,3.78481446269068,3.76565196847045,3.82029532231249
3.5040652308283202,3.86648693042954,3.42372380586881,4.2106653005276,3.43749534297677,2.62276155304647,2.80066474411293,3.37898768429653,3.23600011809872,3.1084147046836,3.08190053060106
3.33166731148446,3.67509860447812,3.40599504415779,2.66921391146576,2.37075463366673,3.14399610749487,3.33972925377137,3.80473914987203,3.48847962233163,3.4683453170627,3.55500396726938
3.0550151402809,3.32687331586504,2.98291240301681,3.53517642732945,2.58701255875952,2.62276155304647,2.95739475601896,3.80863225377702,3.93746832697751,4.00478052700163,4.08667275053571
3.21500747597044,3.28747029466683,3.29576352337384,3.7459533161356,3.04692922414375,3.19951338486334,3.17949855944511,3.61316733945853,2.94569439903832,3.4683453170627,2.06976582264949
3.17230077198292,3.33128243283263,3.19428139652199,3.85134354124166,2.9263555526924,3.28498229836777,3.30501129663866,3.67972799691011,3.48141776935796,3.21158743120253,3.02834202170152
3.22665839080797,3.51891702727023,3.69042572911452,2.88592176353144,2.68476398987012,2.9339135428863,3.10534347451024,3.30050078712942,3.42579256947206,3.3088798548637,3.55822097764563
3.07357753127041,3.37506134016529,3.25264144145369,3.13649061635427,1.57448072740703,2.62276155304647,2.82903678607106,3.14836515385609,3.4570127883837,3.64865303217617,3.91412677578059
4.0153256110026,4.07994012990936,2.58926769994144,3.62708873743595,2.87952455075984,2.70804459663135,2.98462434723153,3.71102190193354,2.79299902668999,2.87259553029344,3.22216182268445
3.14388586462828,3.27014572019273,3.13905865686504,2.71093789744487,1.77295308954178,4.09021361214509,4.07427532460324,3.86716215757094,3.26428973969395,3.35935217615541,3.50364959720937
3.87987075921381,4.05992301667769,3.10060044939933,3.41386648181932,2.7473600835134,2.89848390904912,3.05837293464615,3.26585431116711,3.43645063472654,3.3511058338573,3.2026197296622
3.5856003689263,3.91771051303698,3.07655035199224,3.54305500002392,2.70450788687429,2.92583343479814,2.96874123903261,3.29701805585526,3.38331956242918,3.42140929113995,3.56220901683622
3.0771966677819,3.41301511389215,2.32682337260417,3.6905749888252,2.53890697654251,2.33940139682173,2.66895535391004,3.41026145253956,3.51563186299246,3.25350155390908,3.40968245322945
3.04736218814455,3.40197313735174,3.73674686908263,3.41779085509372,2.83185194187521,3.69436325100403,3.7969831838708,3.71102190193354,3.37430274726112,3.4142700450842,3.54272338243172
3.16352685577431,3.21930873712048,3.29154476562842,2.46873123676908,1.57448072740703,1.73747781952969,1.42652490254822,2.70804799379067,3.12151365980645,3.14111894585524,3.33610511124968
3.3121797651049,3.6366771625888,2.98673039288489,3.64674342333921,2.61160152054315,3.35560792666305,3.47899380186149,4.01178222088984,3.52859683781456,3.57406312984377,3.6560914533363
1.95768318752933,2.23053182254103,3.41317362660761,3.56261467129226,3.22253259177634,2.87848734749315,3.00455494578521,3.50392638773166,3.39794364909711,3.21539705349872,3.50364959720937
3.3906610691906,3.73009883965922,3.27620385952247,2.78399783025843,1.94158518443469,2.92989227995847,2.98820863352343,3.52345806859405,3.44941560851803,3.26549466130693,3.56220901683622
2.73657346696204,3.53430426781877,3.29576352337384,2.75801913711439,2.82702641915519,3.13652955063744,3.06240353271058,3.10162180298837,3.24427263858924,3.30116572187726,3.03104791035733
2.30049525125426,2.91371367380298,2.67512053305161,3.67645034734715,2.56228852514394,2.82790310098332,2.94574386187993,3.21909386127109,3.72682251929437,3.55104312091998,3.6797408325397
3.37460729482616,3.51173844398104,3.31892531892512,2.98105525798551,2.43750107648132,3.36683062651839,3.42591537162514,3.62908219862831,3.96482183259841,3.91246626793342,4.08903948378323
3.16352685577431,3.3442474045226,2.64278632676715,3.42553479323595,2.28090211931458,3.28498229836777,3.33600594855291,3.65222046406002,3.27204519987917,3.48497105574228,3.33207762369601
4.5,4.31565051638005,3.17066935167655,2.53118661172753,2.83185194187521,2.90280526917432,3.0079790920753,3.64443441044999,3.65987573518174,3.69125199959062,3.79317135013045
3.74825777817219,3.97213504507221,3.37603183068721,2.70760997948582,2.82459340133741,3.5738032301706,3.59910160646547,3.73052626530993,3.23600011809872,3.35524857730007,3.41750778841135
1.86844519304336,2.46759148100364,2.86210867073096,3.71423890515869,2.17949647314999,2.42547440570375,2.568933272482,2.95263320514022,2.89474567916122,3.21917354827411,3.06226808704346
3.09311961235945,3.33564723635545,3.29947943277123,3.54305500002392,2.83662443625746,2.91760014108593,2.99645869185475,3.03540563107754,3.21896679075286,3.31645935398107,3.41750778841135
3.83189989741951,4.13498769556728,3.27620385952247,3.7459533161356,2.63487259896907,3.0190575449258,3.06240353271058,2.96930969675359,3.57114918172513,3.39085560193216,2.48032461476144
2.89107969042902,3.29706834842035,4.05354094357393,3.89901633412159,3.59947831767377,2.90920774104191,2.92560300491239,3.41026145253956,3.58257864190127,3.54664293725554,3.60525862325926
3.34353942109547,3.56991129963477,3.02229579955955,2.68708847780541,2.69474812743384,3.02720588340757,3.01586531555865,3.32016774448652,3.46447935127977,3.51926237523042,3.31976609503643
3.38626088629429,3.61325638386469,3.13163464674736,2.56261789373565,2.10182949889434,2.87391580058825,2.89867245238653,3.34778185524643,3.46200473273813,3.38319138533986,3.56220901683622
3.68329217978529,3.82770875789598,3.62784375092184,2.80850985478328,3.06693313306148,2.4765539378965,2.81330616293558,3.44144429396942,3.41486634900363,3.405789830173,3.464703145957
3.4449156923833,3.73358716726518,3.34384715959578,2.33166171309326,2.03057618494254,3.22276582690053,3.26160601221831,3.74993226289434,3.46938668463159,3.44102219658866,3.54272338243172
3.4061425067511,3.55049102624829,3.16250450812862,2.66185288051432,2.40604889328564,2.81493818284232,3.18784333180916,3.42195674407684,3.3295564378248,3.39838690640131,3.51175066024803
3.32458901735789,3.41663425444739,3.46353434968056,2.83917853638456,2.76169444713327,3.43755937260674,3.79327124281579,4.14846340505092,3.39215297209412,3.40210414174329,3.35951586087221
3.23425556730085,3.39822919740408,3.61237106604585,3.00359850824889,3.08605607811452,2.6308793527256,2.8868138846973,3.20289652002129,3.44427597017867,3.37930795262208,2.62494117905986
3.21105332887142,3.30413019936975,2.83060536169936,3.78956462161588,2.77283074819414,2.72778851002285,2.76636069906703,3.13333617920707,3.35884580191336,3.29647060304052,3.51970337404409
3.0771966677819,3.46758648941268,3.76772282587588,3.12129510705634,2.79689000272471,2.90280526917432,3.01137645217348,3.38302229900909,3.62208717824578,3.59354876465973,3.87730010901664
3.5742752311931,3.53840786756334,3.06081334590633,3.25358129292003,2.86420784795391,2.90280526917432,2.86366668703355,3.19500801411991,3.476645255548,3.48087390848773,3.60164850747582
3.62100692034471,4.18995318739318,3.17807227113943,2.40591635271231,2.58277556313673,3.14399610749487,3.10169392410365,3.36724928523696,3.90291376986085,3.82029234108722,3.96723646319595
2.83819503604302,3.36299683317492,3.41671890632321,3.04237163497244,2.7077130019377,2.63488205176525,2.99176358029493,3.33579621187162,3.38331956242918,3.42959273788746,3.26197235068098
2.8565481638712,3.44455032751253,2.86210867073096,2.53118661172753,1.92253933725692,3.2611542761009,3.28143458503228,3.72664283152122,3.38033470990845,3.23395945891103,3.50816883046917
3.19897017761941,3.2249490004173,3.16692002695682,2.23811805348846,2.00718373405487,2.76180737671539,2.93779924986016,4.03129843166804,3.16047827236151,3.3088798548637,3.09373488415212
3.61686582168251,3.75725108393367,3.25674342437464,2.37470962975405,2.57024922201417,3.30417110960285,3.22248979963306,3.30050078712942,3.38331956242918,3.21539705349872,3.42191690604007
2.26922315883279,3.21359425781414,2.98673039288489,3.38675663109676,2.68811760345486,2.14770357155853,2.36344134782862,2.53735375717723,3.43645063472654,3.37538948096489,3.19157775865108
3.20303536303617,3.42555231641056,3.69042572911452,4.03457404352954,3.26525404508348,2.67300213950144,2.78952843522537,3.2224281898771,3.22328816141371,3.32390883822625,3.45363131076207
3.26921071428027,3.48332351491853,3.76772282587588,2.88370031108923,2.15965397473935,3.12119993559657,3.39064630345184,3.77343930162672,3.3712550552742,3.40210414174329,3.62079601600165
2.46085307653057,2.87030850877448,3.17807227113943,2.32767384806163,1.74749764333617,3.40969798287671,3.45122123017005,3.51970514113142,3.07810523270418,3.27716545815398,3.34404974072779
3.23800489293954,3.40936556005286,3.37213678819485,2.28120581436374,1.57448072740703,3.16330124365544,3.22248979963306,3.5468954534676,3.21107828440124,2.81650861686994,3.13385205978375
3.24172212699513,3.64421157969681,3.48214981576882,2.81897523910509,2.97211292742166,2.81493818284232,3.32023147260703,3.32412790218377,3.16047827236151,3.405789830173,3.18024770444507
3.0550151402809,3.38679973937369,3.05354127957225,3.45698787082408,2.75886517418111,2.6908767085637,2.99645869185475,3.14041446892022,3.92568442077,3.93474266201091,4.30134291369546
3.23425556730085,3.41301511389215,3.63216512422953,3.07367221006059,2.65695990323291,3.41765474319367,3.50146231506796,3.85164657071432,3.25639326361009,3.26210172042338,3.45667900309471
